Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Nicholas Northcut",,103,416,390,77,38,16,1,22,42,60,20,7,152,5,1,0,1,0,0,0.197436,0.0480769,0.365385,0.131579,0.245192,0.412821,0.275837,0.658013,0.215385,1.93452,0.253456,,-0.441976,37.1643,-11.4986,68.849,-0.441976,-1.4,-15.938241064548492,0.12851262092590332,-0.202064,999,,,,,,,375.1,3.641747572,375.1,3.641747572,,,,,,,,,,,,,,,,,,,"Nicholas Northcut","sa3007640",678021
"Nick Schnell","WSN",104,415,381,85,55,18,1,11,51,45,26,6,135,3,3,2,0,5,3,0.223097,0.0626506,0.325301,0.192593,0.276029,0.362205,0.273103,0.638234,0.139108,4.5021,0.310924,,-0.830628,36.1619,-12.384,73.8474,-0.830628,2.6,-13.809117078781128,-1.9745149612426758,-0.202808,999,,,,,,,344.4,3.311538461,344.4,3.311538461,,,,,,,,,,,,,,,,,,,"Nick Schnell","sa3007639",678010
"Karell Paz",,55,193,174,36,24,7,2,3,19,21,11,1,58,5,1,2,0,6,3,0.206897,0.0569948,0.300518,0.189655,0.272251,0.321839,0.261911,0.59409,0.114943,6.55387,0.289474,,-0.322824,15.0789,-7.49786,69.4643,-0.322824,1.1,-7.370185524225235,-1.027424931526184,-0.203511,999,,,,,,,138.5,2.518181818,138.5,2.518181818,,,,,,,,,,,,,,,,,,,"Karell Paz","sa3018969",801740
"Malcolm Moore","TEX",28,115,105,22,14,5,0,3,13,16,6,6,35,3,1,0,0,1,1,0.209524,0.0521739,0.304348,0.171429,0.269565,0.342857,0.247024,0.612422,0.133333,3.36099,0.279412,,-0.339178,7.60689,-5.84559,57.5696,-0.339178,-2,-5.922340363264084,0.11272788047790527,-0.20408,999,,,,,,,87,3.107142857,87,3.107142857,,,,,,,,,,,,,,,,,,,"Malcolm Moore","sa3025250",702270
"Blaze Jordan","BOS",111,474,447,112,76,26,1,9,42,54,20,14,68,4,3,0,1,1,1,0.250559,0.0421941,0.14346,0.294118,0.28692,0.373602,0.275386,0.660522,0.123043,2.30504,0.276139,,-0.883755,42.1739,-13.2737,71.7073,-0.883755,-3.3,-16.228466987609863,-1.5583773851394653,-0.205089,999,,,,,,,417,3.756756756,417,3.756756756,,,,,,,,,,,,,,,,,,,"Blaze Jordan","sa3014537",691458
"Josh Hatcher","TEX",106,436,410,99,71,16,3,9,48,48,21,5,140,3,2,0,2,10,4,0.241463,0.0481651,0.321101,0.15,0.28211,0.360976,0.276277,0.643086,0.119512,5.65485,0.342205,,-0.330344,39.1056,-11.8968,78.1471,-0.330344,-0.5,-11.23220670223236,-5.305996417999268,-0.20696,999,,,,,,,372.3,3.51226415,372.3,3.51226415,,,,,,,,,,,,,,,,,,,"Josh Hatcher","sa3020115",677049
"Jace Peterson",,106,321,282,62,45,11,2,4,32,30,32,5,81,3,3,1,1,8,1,0.219858,0.0996885,0.252336,0.395062,0.303125,0.315603,0.271814,0.618728,0.0957447,5.5586,0.29,,0.603062,27.6378,-9.91213,70.9809,0.603062,-5.7,-10.536025762557983,-2.161639928817749,-0.207386,999,,,,,,,263.5,2.485849056,263.5,2.485849056,,,,,,,,,,,,,,,,,,,"Jace Peterson","12325",607054
"Jairo Pomares","SFG",93,380,358,86,53,20,2,11,42,48,14,4,110,5,1,2,0,4,1,0.240223,0.0368421,0.289474,0.127273,0.277778,0.399441,0.28887,0.677219,0.159218,4.90481,0.315126,,-0.141691,37.9344,-6.5173,86.0629,-0.141691,-4,-6.474797159433365,-8.18871259689331,-0.207498,999,,,,,,,358.2,3.851612903,358.2,3.851612903,,,,,,,,,,,,,,,,,,,"Jairo Pomares","sa3010023",682646
"Micael Ramirez",,65,242,219,47,38,7,0,2,21,18,18,10,48,2,1,2,0,1,1,0.214612,0.0743802,0.198347,0.375,0.279167,0.273973,0.231908,0.553139,0.0593607,2.2258,0.264706,,-0.583843,13.0633,-15.2454,48.1626,-0.583843,0.4,-14.937542378902435,4.845914274454117,-0.209079,999,,,,,,,142.4,2.19076923,142.4,2.19076923,,,,,,,,,,,,,,,,,,,"Micael Ramirez","sa3004883",676017
"Esteban Quiroz",,78,294,255,48,34,10,0,4,29,26,32,6,77,5,2,0,0,2,1,0.188235,0.108844,0.261905,0.415584,0.289116,0.27451,0.250831,0.563625,0.0862745,2.89064,0.25,,-0.518014,20.3482,-14.0434,57.9037,-0.518014,2.4,-15.317692637443542,3.4802470207214355,-0.211405,999,,,,,,,192.4,2.466666666,192.4,2.466666666,,,,,,,,,,,,,,,,,,,"Esteban Quiroz","19780",606019
"Colby Halter","ATH",68,279,250,52,37,12,1,2,25,23,25,1,101,3,1,0,1,6,5,0.208,0.0896057,0.362007,0.247525,0.286738,0.288,0.259228,0.574738,0.08,4.38982,0.337838,,-1.33015,21.1956,-11.4413,70.1074,-1.33015,-1.5,-10.87288498878479,-0.47486770153045654,-0.211424,999,,,,,,,181.9,2.675,181.9,2.675,,,,,,,,,,,,,,,,,,,"Colby Halter","sa3022531",690985
"Collin Burns","BAL",95,369,339,70,55,10,2,3,34,32,20,3,88,6,1,3,0,9,3,0.20649,0.0542005,0.238482,0.227273,0.262295,0.274336,0.238026,0.536631,0.0678466,5.60625,0.269076,,-0.0306281,21.736,-21.4289,53.8476,-0.0306281,3.8,-19.516805589199066,5.15582001209259,-0.21277,999,,,,,,,208.3,2.192631578,208.3,2.192631578,,,,,,,,,,,,,,,,,,,"Collin Burns","sa3017176",700936
"Jake Cunningham","BAL",97,368,335,67,51,10,2,4,36,31,26,3,123,4,1,2,0,14,4,0.2,0.0706522,0.334239,0.211382,0.265027,0.277612,0.241379,0.542639,0.0776119,6.15159,0.301435,,0.564365,22.6703,-20.3777,56.2062,0.564365,7.6,-17.875860154628754,3.543562412261963,-0.21325,999,,,,,,,223.6,2.305154639,223.6,2.305154639,,,,,,,,,,,,,,,,,,,"Jake Cunningham","sa3023269",801507
"Dylan Shockley","ATL",37,111,98,17,13,3,0,1,10,12,6,4,39,4,1,2,0,0,0,0.173469,0.0540541,0.351351,0.153846,0.247706,0.234694,0.205088,0.4824,0.0612245,2.07468,0.271186,,-0.149956,3.59576,-9.3888,26.5118,-0.149956,2.1,-9.904385834932327,4.139241456985474,-0.213654,999,,,,,,,45.3,1.224324324,45.3,1.224324324,,,,,,,,,,,,,,,,,,,"Dylan Shockley","sa1170874",686758
"Darick Hall","PIT",107,445,405,91,58,19,0,14,39,47,34,9,109,4,2,0,1,1,1,0.224691,0.0764045,0.244944,0.311927,0.289888,0.375309,0.283893,0.665196,0.150617,1.55141,0.271127,,-0.891647,42.6405,-9.41474,78.1592,-0.891647,3.8,-12.513910114765167,-4.375337839126587,-0.213816,999,,,,,,,404.4,3.779439252,404.4,3.779439252,,,,,,,,,,,,,,,,,,,"Darick Hall","19717",669742
"Albert Almora Jr.",,114,428,396,98,69,23,1,5,45,37,24,10,76,3,2,3,0,8,4,0.247475,0.0560748,0.17757,0.315789,0.294118,0.348485,0.2731,0.642603,0.10101,4.27817,0.293375,,-0.698774,37.2938,-12.7729,70.8598,-0.698774,-2.3,-15.612870752811432,-0.7273956537246704,-0.215586,999,,,,,,,357.2,3.133333333,357.2,3.133333333,,,,,,,,,,,,,,,,,,,"Albert Almora Jr.","14109",546991
"Jeffrey Wehler",,67,260,242,57,42,8,2,5,23,28,15,3,71,2,1,0,0,5,3,0.235537,0.0576923,0.273077,0.211268,0.284615,0.347107,0.273172,0.631723,0.11157,4.74707,0.311377,,-0.656995,22.6701,-7.7442,77.2936,-0.656995,-4.3,-7.412036955356598,-3.3446797728538513,-0.215797,999,,,,,,,210.9,3.147761194,210.9,3.147761194,,,,,,,,,,,,,,,,,,,"Jeffrey Wehler","sa3022159",694292
"Josh Crouch","LAA",81,327,303,64,46,12,0,6,29,35,17,11,97,5,2,0,0,1,0,0.211221,0.0519878,0.296636,0.175258,0.262997,0.310231,0.239384,0.573228,0.0990099,2.47787,0.287129,,-0.249868,19.6194,-18.6324,50.4066,-0.249868,-0.2,-18.80557408928871,5.807495400309563,-0.216611,999,,,,,,,214.5,2.648148148,214.5,2.648148148,,,,,,,,,,,,,,,,,,,"Josh Crouch","sa3017370",676509
"Griff O'Ferrall","BAL",22,99,89,20,18,2,0,0,7,7,7,2,16,2,1,0,0,1,3,0.224719,0.0707071,0.161616,0.4375,0.292929,0.247191,0.239853,0.54012,0.0224719,2.42394,0.27027,,-1.21233,5.97715,-5.60368,55.1323,-1.21233,-0.2,-6.294796347618103,0.8912698477506638,-0.217225,999,,,,,,,49.3,2.24090909,49.3,2.24090909,,,,,,,,,,,,,,,,,,,"Griff O'Ferrall","sa3025409",803172
"Zach Daniels","HOU",84,358,328,69,47,13,0,9,38,39,25,7,144,4,1,0,0,10,3,0.210366,0.0698324,0.402235,0.173611,0.273743,0.332317,0.260626,0.60606,0.121951,4.4569,0.340909,,0.240404,27.6,-14.2781,68.6657,0.240404,2.5,-12.594974994659424,-1.4462080001831055,-0.217613,999,,,,,,,278.3,3.313095238,278.3,3.313095238,,,,,,,,,,,,,,,,,,,"Zach Daniels","sa3014935",671113
"Chris Brito","KCR",79,307,256,57,42,11,0,4,28,26,40,11,56,4,3,4,0,3,2,0.222656,0.130293,0.18241,0.714286,0.333333,0.3125,0.280462,0.645833,0.0898438,2.51207,0.266332,,-0.801944,28.5693,-7.34297,76.6044,-0.801944,2.3,-9.02018141746521,-3.340064764022827,-0.219593,999,,,,,,,264.8,3.351898734,264.8,3.351898734,,,,,,,,,,,,,,,,,,,"Chris Brito","sa3023486",701594
"Isiah Gilliam",,98,389,342,72,44,16,2,10,43,44,41,9,147,4,2,0,0,10,4,0.210526,0.105398,0.377892,0.278912,0.300771,0.356725,0.28283,0.657496,0.146199,5.54856,0.331551,,-0.251419,36.9416,-8.56283,89.1183,-0.251419,0,-5.0948284566402435,-10.005144119262695,-0.220235,999,,,,,,,355.8,3.630612244,355.8,3.630612244,,,,,,,,,,,,,,,,,,,"Isiah Gilliam","sa829343",656462
"Damon Keith","LAD",102,435,395,88,55,18,2,13,52,52,35,11,151,4,1,0,1,6,3,0.222785,0.0804598,0.347126,0.231788,0.291954,0.377215,0.283771,0.669169,0.15443,4.87438,0.323276,,-0.67009,41.6395,-9.24594,82.3621,-0.67009,-2,-9.844905436038971,-6.794973373413086,-0.222454,999,,,,,,,403.6,3.956862745,403.6,3.956862745,,,,,,,,,,,,,,,,,,,"Damon Keith","sa3017179",701618
"Ramon Mendoza","STL",80,291,256,53,38,11,1,3,27,25,23,8,73,4,2,6,0,1,1,0.207031,0.0790378,0.250859,0.315068,0.280702,0.292969,0.246427,0.573671,0.0859375,3.10173,0.274725,,-0.654875,19.1091,-14.9316,56.9969,-0.654875,2.7,-15.61909168958664,3.7692240476608276,-0.223005,999,,,,,,,186.7,2.33375,186.7,2.33375,,,,,,,,,,,,,,,,,,,"Ramon Mendoza","sa3007513",680636
"Chuckie Robinson","LAA",79,292,272,58,45,7,1,5,25,27,15,9,79,4,1,0,0,1,1,0.213235,0.0513699,0.270548,0.189873,0.263699,0.301471,0.23785,0.565169,0.0882353,2.89026,0.280423,,-0.63909,17.1589,-16.9987,49.3274,-0.63909,0.3,-17.569255888462067,5.6644914746284485,-0.224194,999,,,,,,,181.9,2.302531645,181.9,2.302531645,,,,,,,,,,,,,,,,,,,"Chuckie Robinson","19824",642020
"Jose Izarra","LAD",91,343,308,59,42,11,2,4,33,31,26,3,134,6,2,1,0,5,2,0.191558,0.0758018,0.390671,0.19403,0.266082,0.279221,0.243009,0.545303,0.0876623,5.31034,0.319767,,-0.370375,21.5801,-18.5433,54.9269,-0.370375,4,-18.857637524604797,5.260288119316101,-0.22464,999,,,,,,,203.2,2.232967032,203.2,2.232967032,,,,,,,,,,,,,,,,,,,"Jose Izarra","sa3019998",692222
"Luke Maile",,74,205,181,37,25,9,0,3,15,17,18,6,64,4,1,1,0,2,0,0.20442,0.0878049,0.312195,0.28125,0.289216,0.303867,0.255717,0.593083,0.0994475,3.03156,0.295652,,0.0764107,14.9945,-8.98605,55.3071,0.0764107,-1.9,-10.879637323319912,1.8661669492721558,-0.225844,999,,,,,,,150.3,2.031081081,150.3,2.031081081,,,,,,,,,,,,,,,,,,,"Luke Maile","13355",571912
"Romeo Sanabria","SDP",124,529,470,111,73,26,1,11,51,57,51,10,145,2,5,1,1,1,2,0.23617,0.0964083,0.274102,0.351724,0.310606,0.365957,0.291141,0.676564,0.129787,2.08614,0.31348,,-1.52553,53.7754,-8.106,89.301,-1.52553,-1.8,-8.293538689613342,-11.518547773361206,-0.226783,999,,,,,,,491.4,3.962903225,491.4,3.962903225,,,,,,,,,,,,,,,,,,,"Romeo Sanabria","sa3019865",703804
"Rodolfo Castro","PHI",115,421,382,84,54,14,2,14,44,55,30,9,118,6,3,0,1,3,4,0.219895,0.0712589,0.280285,0.254237,0.285036,0.376963,0.28117,0.661999,0.157068,3.67384,0.27668,,-1.65931,39.418,-9.82973,78.3235,-1.65931,-5.2,-12.572032570838928,-3.6531156301498413,-0.227772,999,,,,,,,374.5,3.256521739,374.5,3.256521739,,,,,,,,,,,,,,,,,,,"Rodolfo Castro","21987",666801
"Hunter Renfroe","KCR",106,407,369,84,51,20,0,13,43,46,33,9,88,2,3,0,0,1,1,0.227642,0.0810811,0.216216,0.375,0.292383,0.387534,0.288142,0.679917,0.159892,1.97767,0.261993,,-0.812723,40.3913,-7.21876,82.0072,-0.812723,-2.1,-9.191850423812866,-6.586331367492676,-0.228308,999,,,,,,,385.7,3.638679245,385.7,3.638679245,,,,,,,,,,,,,,,,,,,"Hunter Renfroe","15464",592669
"Sam Kulasingam","KCR",26,104,95,21,17,3,1,0,8,8,5,2,21,2,2,0,0,2,0,0.221053,0.0480769,0.201923,0.238095,0.269231,0.273684,0.233825,0.542915,0.0526316,6.04606,0.276316,,0.226367,5.77443,-6.39129,43.799,0.226367,1.9,-6.4614303559064865,0.7536154985427856,-0.231437,999,,,,,,,61.8,2.376923076,61.8,2.376923076,,,,,,,,,,,,,,,,,,,"Sam Kulasingam","sa3025316",814528
"Jacob Godman",,65,227,193,32,24,5,2,1,22,16,30,0,67,2,2,0,0,4,1,0.165803,0.132159,0.295154,0.447761,0.281938,0.227979,0.241308,0.509918,0.0621762,5.97033,0.244094,,-0.046982,13.9711,-12.5829,50.8908,-0.046982,-0.6,-13.377594232559204,3.5703409910202026,-0.232161,999,,,,,,,122.3,1.881538461,122.3,1.881538461,,,,,,,,,,,,,,,,,,,"Jacob Godman","sa3022504",702066
"J.D. Martinez",,95,398,354,81,48,20,1,12,41,47,37,12,121,3,4,0,1,0,0,0.228814,0.0929648,0.30402,0.305785,0.30402,0.392655,0.292708,0.696675,0.163842,1.97776,0.306667,,-0.599824,40.9606,-5.59672,90.1925,-0.599824,0,-5.267533898353577,-10.236625671386719,-0.232412,999,,,,,,,396.1,4.169473684,396.1,4.169473684,,,,,,,,,,,,,,,,,,,"J.D. Martinez","6184",502110
"Abrahan Gutierrez","PIT",75,308,283,65,47,14,1,3,26,29,20,12,63,4,1,0,0,1,1,0.229682,0.0649351,0.204545,0.31746,0.288961,0.318021,0.253835,0.606982,0.0883392,2.76566,0.284404,,-0.670659,22.0618,-13.9675,57.9283,-0.670659,-2,-16.16605019569397,3.6584362983703613,-0.232468,999,,,,,,,226.6,3.021333333,226.6,3.021333333,,,,,,,,,,,,,,,,,,,"Abrahan Gutierrez","sa3004263",670868
"Geovanny Planchart","PIT",71,263,234,46,34,9,1,2,22,20,26,7,69,2,1,0,0,1,1,0.196581,0.0988593,0.262357,0.376812,0.281369,0.269231,0.2402,0.5506,0.0726496,3.09655,0.268293,,-0.63909,15.9522,-14.8131,48.7508,-0.63909,0.9,-16.756828367710114,5.731716513633728,-0.234125,999,,,,,,,157.3,2.215492957,157.3,2.215492957,,,,,,,,,,,,,,,,,,,"Geovanny Planchart","sa3009334",685712
"Nick Kahle","MIL",46,161,144,27,19,5,0,3,13,15,12,4,47,3,1,1,0,0,0,0.1875,0.0745342,0.291925,0.255319,0.2625,0.284722,0.2362,0.547222,0.0972222,1.25397,0.252632,,-0.236773,9.24707,-9.5864,48.2732,-0.236773,-0.4,-10.195475712418556,2.557818979024887,-0.23508,999,,,,,,,94.9,2.063043478,94.9,2.063043478,,,,,,,,,,,,,,,,,,,"Nick Kahle","sa1115979",685277
"Jordan Thompson","LAD",107,429,386,80,51,18,0,11,49,53,29,14,138,9,2,3,0,9,4,0.207254,0.0675991,0.321678,0.210145,0.276995,0.339378,0.259494,0.616374,0.132124,4.33313,0.288703,,-0.411957,32.6829,-17.5007,66.0225,-0.411957,-0.3,-17.842480212450027,1.2762786746025085,-0.235481,999,,,,,,,337.5,3.154205607,337.5,3.154205607,,,,,,,,,,,,,,,,,,,"Jordan Thompson","sa3022497",691948
"Alfonso Rivas III",,105,381,330,75,52,17,2,4,40,39,39,6,101,8,2,2,0,3,0,0.227273,0.102362,0.265092,0.386139,0.3219,0.327273,0.287012,0.649172,0.1,4.61307,0.312775,,-0.133995,37.4646,-7.10407,84.3135,-0.133995,-0.7,-7.280829161405563,-7.699558913707733,-0.236786,999,,,,,,,335,3.19047619,335,3.19047619,,,,,,,,,,,,,,,,,,,"Alfonso Rivas III","21560",663845
"Onil Perez","SFG",85,377,343,75,58,14,2,1,34,31,26,12,65,5,3,0,0,11,3,0.218659,0.0689655,0.172414,0.4,0.281167,0.279883,0.238848,0.56105,0.0612245,5.39721,0.264286,,0.377264,22.4567,-21.644,52.395,0.377264,-0.7,-21.084014624357224,6.226073086261749,-0.237897,999,,,,,,,243.9,2.869411764,243.9,2.869411764,,,,,,,,,,,,,,,,,,,"Onil Perez","sa3015610",692366
"Jesus Moreno",,26,89,80,14,10,2,0,2,8,8,6,1,36,2,1,0,0,0,0,0.175,0.0674157,0.404494,0.166667,0.247191,0.275,0.23081,0.522191,0.1,1.60119,0.27907,,-0.134171,4.72562,-5.68543,46.1644,-0.134171,-1.3,-5.616503894329071,0.33506762981414795,-0.239044,999,,,,,,,47,1.807692307,47,1.807692307,,,,,,,,,,,,,,,,,,,"Jesus Moreno","sa3007914",678986
"Gary Sánchez","BAL",96,339,298,63,38,12,1,12,33,41,32,9,92,6,3,0,0,0,0,0.211409,0.0943953,0.271386,0.347826,0.297935,0.379195,0.28762,0.67713,0.167785,1.84918,0.258883,,-0.528792,33.5005,-6.15505,88.7331,-0.528792,0,-4.899089753627777,-8.719136238098145,-0.239344,999,,,,,,,322.1,3.355208333,322.1,3.355208333,,,,,,,,,,,,,,,,,,,"Gary Sanchez","11442",596142
"Corey Rosier","BOS",105,405,366,83,60,15,4,4,47,38,31,3,96,4,3,1,0,19,4,0.226776,0.0765432,0.237037,0.322917,0.292079,0.322404,0.270458,0.614484,0.0956284,7.15539,0.29368,,1.45387,34.4285,-12.9477,68.2411,1.45387,1.9,-13.263351559638977,-2.5642858743667603,-0.240301,999,,,,,,,332.6,3.167619047,332.6,3.167619047,,,,,,,,,,,,,,,,,,,"Corey Rosier","sa3016961",681468
"John Michael Faile","CIN",45,164,152,34,20,6,1,7,16,25,9,2,69,3,0,0,0,0,0,0.223684,0.054878,0.420732,0.130435,0.280488,0.414474,0.296806,0.694961,0.190789,2.83036,0.355263,,-0.236773,17.4192,-1.76521,82.9628,-0.236773,0,-3.5779763609170914,-4.218107223510742,-0.241125,999,,,,,,,163.3,3.628888888,163.3,3.628888888,,,,,,,,,,,,,,,,,,,"John Michael Faile","sa3023579",702114
"Nick Castellanos","PHI",130,540,500,127,82,26,2,17,60,69,32,13,126,5,3,0,1,5,1,0.254,0.0592593,0.233333,0.253968,0.303704,0.416,0.30291,0.719704,0.162,3.96703,0.305556,,-0.241603,60.0088,-3.15935,92.9562,-0.241603,-9.6,-4.790058881044388,-15.55238151550293,-0.243725,999,,,,,,,575.5,4.426923076,575.5,4.426923076,,,,,,,,,,,,,,,,,,,"Nick Castellanos","11737",592206
"Zach Kokoska","COL",102,397,355,79,45,19,2,13,49,55,27,4,116,10,3,2,1,9,3,0.222535,0.0680101,0.292191,0.232759,0.293671,0.397183,0.297668,0.690854,0.174648,5.80482,0.28821,,-0.0306281,42.4426,-3.99769,76.9124,-0.0306281,2.7,-10.991126954555511,-4.593503713607788,-0.244162,999,,,,,,,395.8,3.880392156,395.8,3.880392156,,,,,,,,,,,,,,,,,,,"Zach Kokoska","sa3017165",694808
"Brady Lindsly","WSN",71,262,234,48,36,9,0,3,20,22,18,5,80,1,2,7,0,1,0,0.205128,0.0687023,0.305344,0.225,0.262745,0.282051,0.235437,0.544796,0.0769231,2.39468,0.294118,,-0.194621,14.8872,-15.7611,48.4958,-0.194621,0.4,-16.33097556233406,5.2133449614048,-0.24712,999,,,,,,,148,2.084507042,148,2.084507042,,,,,,,,,,,,,,,,,,,"Brady Lindsly","sa3014942",686251
"Kervin Pichardo","PIT",120,450,411,91,65,15,1,10,47,48,26,8,134,7,1,5,0,5,2,0.221411,0.0577778,0.297778,0.19403,0.278652,0.335766,0.264667,0.614418,0.114355,3.98593,0.302239,,-0.520331,36.1564,-16.4838,65.219,-0.520331,0.2,-19.236439108848572,1.8534391671419144,-0.247614,999,,,,,,,344.7,2.8725,344.7,2.8725,,,,,,,,,,,,,,,,,,,"Kervin Pichardo","sa3011260",682775
"Colin Barber","HOU",79,316,286,61,42,11,0,8,30,36,23,5,100,5,2,0,0,3,2,0.213287,0.0727848,0.316456,0.23,0.281646,0.335664,0.26763,0.61731,0.122378,2.81097,0.294444,,-0.72302,26.1433,-10.8217,73.5923,-0.72302,0.8,-10.271250426769257,-2.6832451224327087,-0.249981,999,,,,,,,246.8,3.124050632,246.8,3.124050632,,,,,,,,,,,,,,,,,,,"Colin Barber","sa3010696",683145
"Tommy Troy","ARI",73,319,290,62,42,14,1,5,35,32,22,6,88,4,3,0,0,8,3,0.213793,0.0689655,0.275862,0.25,0.275862,0.32069,0.256674,0.596552,0.106897,5.23786,0.285,,-0.104349,23.5785,-13.7375,60.7909,-0.104349,-1.5,-15.061146035790443,2.0163140296936035,-0.250119,999,,,,,,,235.3,3.223287671,235.3,3.223287671,,,,,,,,,,,,,,,,,,,"Tommy Troy","sa3022561",694371
"Chad Wallach","TEX",75,277,248,47,30,9,1,7,22,30,23,8,98,3,2,1,0,1,1,0.189516,0.0830325,0.353791,0.234694,0.264493,0.318548,0.246926,0.583041,0.129032,2.83626,0.275862,,-0.583843,18.3008,-14.1021,57.5006,-0.583843,-2.7,-14.05386871099472,2.388918161392212,-0.251069,999,,,,,,,189.9,2.532,189.9,2.532,,,,,,,,,,,,,,,,,,,"Chad Wallach","17161",595453
"Nolan McLean","NYM",62,151,139,25,11,6,0,8,16,23,11,0,86,1,0,0,0,1,0,0.179856,0.0728477,0.569536,0.127907,0.245033,0.395683,0.277636,0.640717,0.215827,3.09957,0.377778,,0.0184743,13.7086,-3.9551,80.0482,0.0184743,0,-3.5841661021113396,-3.883744955062866,-0.251942,999,,,,,,,131.5,2.120967741,131.5,2.120967741,,,,,,,,,,,,,,,,,,,"Nolan McLean","sa3023053",690997
"Casey Saucke","CHW",26,109,104,25,18,4,0,3,9,11,5,3,33,0,0,0,0,1,2,0.240385,0.0458716,0.302752,0.151515,0.275229,0.365385,0.268072,0.640614,0.125,2.05374,0.323529,,-0.767861,9.0566,-3.69401,71.847,-0.767861,-0.6,-4.279066681861877,-1.8014991283416748,-0.25272,999,,,,,,,87.1,3.35,87.1,3.35,,,,,,,,,,,,,,,,,,,"Casey Saucke","sa3025382",695565
"Tucker Mitchell","TEX",68,277,250,50,35,8,1,6,29,31,19,8,76,7,1,0,0,2,0,0.2,0.0685921,0.274368,0.25,0.274368,0.312,0.250575,0.586368,0.112,4.57917,0.260355,,-0.0182984,19.1145,-13.2884,60.068,-0.0182984,-4.1,-12.674597971141338,0.9889183044433594,-0.25321,999,,,,,,,197.1,2.898529411,197.1,2.898529411,,,,,,,,,,,,,,,,,,,"Tucker Mitchell","sa3017511",688367
"Christopher Familia","NYY",60,245,226,49,29,10,1,9,29,34,14,6,69,4,1,0,0,1,0,0.216814,0.0571429,0.281633,0.202899,0.273469,0.389381,0.278428,0.66285,0.172566,4.11782,0.268456,,-0.123589,22.3986,-6.26101,79.6363,-0.123589,-2.1,-5.832169331610203,-4.800617218017578,-0.25464,999,,,,,,,223.6,3.726666666,223.6,3.726666666,,,,,,,,,,,,,,,,,,,"Christopher Familia","sa3011776",683532
"Miguel Sanó",,79,302,268,54,31,11,0,12,33,34,30,6,113,3,1,0,1,1,0,0.201493,0.0993377,0.374172,0.265487,0.288079,0.376866,0.285226,0.664945,0.175373,2.42969,0.291667,,-0.25776,29.2622,-6.06521,82.6527,-0.25776,-7.4,-6.252130478620529,-6.290358662605286,-0.255629,999,,,,,,,280,3.544303797,280,3.544303797,,,,,,,,,,,,,,,,,,,"Miguel Sano","12164",593934
"A.J. Vukovich","ARI",126,535,498,118,81,23,3,11,54,58,32,16,168,3,2,0,1,9,4,0.236948,0.0598131,0.314019,0.190476,0.285981,0.361446,0.271239,0.647427,0.124498,4.8036,0.333333,,-0.609268,45.8156,-16.7677,70.5941,-0.609268,5,-19.421878457069397,-0.8972663879394531,-0.258516,999,,,,,,,460.9,3.657936507,460.9,3.657936507,,,,,,,,,,,,,,,,,,,"A.J. Vukovich","sa3014525",691021
"Kyle Farmer","COL",110,344,312,75,52,15,1,7,36,37,20,9,70,9,3,0,1,2,4,0.240385,0.0581395,0.203488,0.285714,0.302326,0.362179,0.282582,0.664505,0.121795,3.21564,0.285714,,-1.78828,32.5996,-7.64083,66.7586,-1.78828,0.2,-15.462374210357666,1.4639623910188675,-0.262622,999,,,,,,,302.6,2.75090909,302.6,2.75090909,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Arturo De Freitas",,62,211,195,34,26,6,0,2,16,16,13,5,73,2,1,0,1,0,0,0.174359,0.0616114,0.345972,0.178082,0.232227,0.235897,0.201475,0.468125,0.0615385,1.4623,0.264463,,-0.284127,6.22161,-18.4608,24.6834,-0.284127,5.8,-19.28767105937004,9.676396369934082,-0.266948,999,,,,,,,76.6,1.23548387,76.6,1.23548387,,,,,,,,,,,,,,,,,,,"Arturo De Freitas","sa3005939",679972
"Elias Díaz","SDP",90,326,301,67,46,14,0,7,27,35,21,10,74,2,2,0,1,0,0,0.222591,0.0644172,0.226994,0.283784,0.276074,0.33887,0.257877,0.614944,0.116279,1.06107,0.27027,,-0.465653,24.4115,-13.7233,66.9121,-0.465653,-6.1,-13.36442705988884,-0.11087608337402344,-0.270503,999,,,,,,,249.6,2.773333333,249.6,2.773333333,,,,,,,,,,,,,,,,,,,"Elias Diaz","11680",553869
"Peter Burns","LAA",28,87,76,14,10,2,1,1,8,12,6,1,19,4,1,0,0,1,1,0.184211,0.0689655,0.218391,0.315789,0.275862,0.276316,0.247581,0.552178,0.0921053,5.32009,0.22807,,-0.354962,5.79378,-4.38332,56.172,-0.354962,-2.4,-4.717870324850082,-0.80167555809021,-0.270521,999,,,,,,,52.4,1.871428571,52.4,1.871428571,,,,,,,,,,,,,,,,,,,"Peter Burns","sa3022424",686196
